"word_id","synset_id","NoYES","NoTOTAL","acc_rate"
"13757","a#00165658","2","5","0.4000"
"13757","a#00469415","0","5","0.0000"
"13757","a#00503912","2","5","0.4000"
"13757","a#00614072","0","5","0.0000"
"13757","a#00676443","0","5","0.0000"
"13757","a#00712975","0","5","0.0000"
"13757","a#00713571","1","5","0.2000"
"13757","a#00760259","0","5","0.0000"
"13757","a#00771844","0","5","0.0000"
"13757","a#00831759","0","5","0.0000"
"13757","a#00833200","1","5","0.2000"
"13757","a#00841997","1","5","0.2000"
"13757","a#00843026","1","5","0.2000"
"13757","a#00846971","0","5","0.0000"
"13757","a#01065122","0","5","0.0000"
"13757","a#01092404","0","5","0.0000"
"13757","a#01226825","0","5","0.0000"
"13757","a#01280193","0","5","0.0000"
"13757","a#01342068","0","5","0.0000"
"13757","a#01388856","0","5","0.0000"
"13757","a#01595731","0","5","0.0000"
"13757","a#01966193","0","5","0.0000"
"13757","a#02020255","0","5","0.0000"
"13757","a#02043566","0","5","0.0000"
"13757","a#02047595","0","5","0.0000"
"13757","a#02127164","0","5","0.0000"
"13757","a#02288309","0","5","0.0000"
"13757","a#02288572","0","5","0.0000"
"13757","a#02289630","0","5","0.0000"
"13757","a#02290045","1","5","0.2000"
"13757","a#02291238","0","5","0.0000"
"13757","a#02404410","0","5","0.0000"
"15117","n#00548483","0","5","0.0000"
"15117","n#00863895","0","5","0.0000"
"15117","n#02288518","0","5","0.0000"
"15117","n#02444715","0","5","0.0000"
"15117","n#02610843","0","5","0.0000"
"15117","n#02732275","0","5","0.0000"
"15117","n#02805509","0","5","0.0000"
"15117","n#02805750","0","5","0.0000"
"15117","n#02805833","0","5","0.0000"
"15117","n#02806030","0","5","0.0000"
"15117","n#02887975","0","5","0.0000"
"15117","n#03216499","0","5","0.0000"
"15117","n#03250224","1","5","0.2000"
"15117","n#03250547","0","5","0.0000"
"15117","n#03518480","0","5","0.0000"
"15117","n#03518706","0","5","0.0000"
"15117","n#03518964","0","5","0.0000"
"15117","n#03519245","0","5","0.0000"
"15117","n#03907531","0","5","0.0000"
"15117","n#03933469","0","5","0.0000"
"15117","n#03998008","0","5","0.0000"
"15117","n#04002199","0","5","0.0000"
"15117","n#04290247","0","5","0.0000"
"15117","n#04345975","0","5","0.0000"
"15117","n#04772890","0","5","0.0000"
"15117","n#04783153","0","5","0.0000"
"15117","n#05080521","0","5","0.0000"
"15117","n#05110203","0","5","0.0000"
"15117","n#05490111","0","5","0.0000"
"15117","n#05519793","0","5","0.0000"
"15117","n#06197821","0","5","0.0000"
"15117","n#06261247","0","5","0.0000"
"15117","n#06276073","0","5","0.0000"
"15117","n#06319446","0","5","0.0000"
"15117","n#06349777","1","5","0.2000"
"15117","n#06380382","1","5","0.2000"
"15117","n#06380834","1","5","0.2000"
"15117","n#06381104","1","5","0.2000"
"15117","n#06387973","1","5","0.2000"
"15117","n#06392752","0","5","0.0000"
"15117","n#06667690","0","5","0.0000"
"15117","n#06803113","0","5","0.0000"
"15117","n#07273905","0","5","0.0000"
"15117","n#07311190","0","5","0.0000"
"15117","n#07311393","0","5","0.0000"
"15117","n#07311648","0","5","0.0000"
"15117","n#07499768","0","5","0.0000"
"15117","n#07825868","0","5","0.0000"
"15117","n#09422689","0","5","0.0000"
"15117","n#09817383","0","5","0.0000"
"15117","n#09817824","0","5","0.0000"
"15117","n#10018378","0","5","0.0000"
"15117","n#10019938","0","5","0.0000"
"15117","n#10045044","0","5","0.0000"
"15117","n#10273689","0","5","0.0000"
"15117","n#10959285","0","5","0.0000"
"15117","n#10987217","0","5","0.0000"
"15179","r#00081536","1","5","0.2000"
"15179","r#00244868","0","5","0.0000"
"15179","r#00245145","2","5","0.4000"
"15179","r#00499119","2","5","0.4000"
"16261","a#00551365","0","5","0.0000"
"16261","a#00859401","2","5","0.4000"
"16261","a#00866347","0","5","0.0000"
"16261","a#00913176","1","5","0.2000"
"16261","a#01068799","2","5","0.4000"
"16261","a#01085389","2","5","0.4000"
"16261","a#01351741","0","5","0.0000"
"16261","a#01485730","2","5","0.4000"
"16261","a#01531869","2","5","0.4000"
"16261","a#01532320","2","5","0.4000"
"16261","a#01532683","2","5","0.4000"
"16261","a#01536230","1","5","0.2000"
"16261","a#01536745","1","5","0.2000"
"16261","a#01784549","0","5","0.0000"
"16261","a#01962679","2","5","0.4000"
"16261","a#02234381","0","5","0.0000"
"16261","a#02343739","0","5","0.0000"
"16261","a#02464013","2","5","0.4000"
"16262","a#00715180","0","5","0.0000"
"16262","a#00720832","0","5","0.0000"
"16262","a#00803206","0","5","0.0000"
"16262","a#01104721","0","5","0.0000"
"16262","a#01108119","0","5","0.0000"
"16262","a#01108836","0","5","0.0000"
"16262","a#01109077","0","5","0.0000"
"16262","a#01110244","0","5","0.0000"
"16262","a#01112694","0","5","0.0000"
"16262","a#01142598","0","5","0.0000"
"16262","a#01207972","0","5","0.0000"
"16262","a#01395528","0","5","0.0000"
"16262","a#01395843","0","5","0.0000"
"16262","a#01398621","0","5","0.0000"
"16262","a#01479161","0","5","0.0000"
"16262","a#01698642","0","5","0.0000"
"16262","a#01754457","0","5","0.0000"
"16262","a#01756614","0","5","0.0000"
"16262","a#01893376","0","5","0.0000"
"16262","a#01966509","0","5","0.0000"
"16262","a#02209696","0","5","0.0000"
"16262","a#02213198","0","5","0.0000"
"16262","a#02328483","0","5","0.0000"
"16560","a#00203938","0","5","0.0000"
"16560","a#00669611","0","5","0.0000"
"16560","a#00859562","1","5","0.2000"
"16560","a#01155404","1","5","0.2000"
"16560","a#01156005","1","5","0.2000"
"16560","a#01161459","0","5","0.0000"
"16560","a#01164535","1","5","0.2000"
"16560","a#01168742","0","5","0.0000"
"16560","a#01243427","0","5","0.0000"
"16560","a#01396483","0","5","0.0000"
"16560","a#01821397","1","5","0.2000"
"16560","a#01882535","0","5","0.0000"
"16560","a#02225466","0","5","0.0000"
"16560","a#02229453","1","5","0.2000"
"16561","a#00203938","0","5","0.0000"
"16561","a#00659470","1","5","0.2000"
"16561","a#00669114","1","5","0.2000"
"16561","a#00669611","1","5","0.2000"
"16561","a#00752094","1","5","0.2000"
"16561","a#00859562","0","5","0.0000"
"16561","a#00999626","0","5","0.0000"
"16561","a#01155404","1","5","0.2000"
"16561","a#01161459","0","5","0.0000"
"16561","a#01161723","0","5","0.0000"
"16561","a#01164535","1","5","0.2000"
"16561","a#01178424","1","5","0.2000"
"16561","a#01179135","1","5","0.2000"
"16561","a#01243427","0","5","0.0000"
"16561","a#01396483","1","5","0.2000"
"16561","a#01485730","0","5","0.0000"
"16561","a#01536230","1","5","0.2000"
"16561","a#01605795","1","5","0.2000"
"16561","a#01821397","1","5","0.2000"
"16561","a#01882535","0","5","0.0000"
"16561","a#01920456","0","5","0.0000"
"16561","a#02026115","1","5","0.2000"
"16561","a#02124856","0","5","0.0000"
"16561","a#02225466","0","5","0.0000"
"16561","a#02229453","1","5","0.2000"
"16561","a#02373444","0","5","0.0000"
"16849","v#00059669","0","5","0.0000"
"16849","v#00321361","0","5","0.0000"
"16849","v#00379587","1","5","0.2000"
"16849","v#00398198","1","5","0.2000"
"16849","v#00405112","1","5","0.2000"
"16849","v#00491793","1","5","0.2000"
"16849","v#00492054","1","5","0.2000"
"16849","v#00500744","0","5","0.0000"
"16849","v#00733757","0","5","0.0000"
"16849","v#00768078","0","5","0.0000"
"16849","v#00785251","1","5","0.2000"
"16849","v#00825349","0","5","0.0000"
"16849","v#00826212","1","5","0.2000"
"16849","v#00827485","0","5","0.0000"
"16849","v#00827658","1","5","0.2000"
"16849","v#00905930","1","5","0.2000"
"16849","v#00906108","1","5","0.2000"
"16849","v#00946029","0","5","0.0000"
"16849","v#00961188","0","5","0.0000"
"16849","v#00986697","1","5","0.2000"
"16849","v#00987679","1","5","0.2000"
"16849","v#01015085","1","5","0.2000"
"16849","v#01034389","0","5","0.0000"
"16849","v#01187974","0","5","0.0000"
"16849","v#01232387","1","5","0.2000"
"16849","v#01269947","0","5","0.0000"
"16849","v#01378357","0","5","0.0000"
"16849","v#01444130","0","5","0.0000"
"16849","v#01449364","1","5","0.2000"
"16849","v#01472578","0","5","0.0000"
"16849","v#01498703","0","5","0.0000"
"16849","v#01498845","0","5","0.0000"
"16849","v#01499075","0","5","0.0000"
"16849","v#01538583","0","5","0.0000"
"16849","v#01554318","0","5","0.0000"
"16849","v#01554470","0","5","0.0000"
"16849","v#01575110","1","5","0.2000"
"16849","v#01711721","0","5","0.0000"
"16849","v#01886790","0","5","0.0000"
"16850","v#00400501","1","5","0.2000"
"16850","v#00404522","1","5","0.2000"
"16850","v#00412827","0","5","0.0000"
"16850","v#00439864","0","5","0.0000"
"16850","v#00488684","0","5","0.0000"
"16850","v#00490040","0","5","0.0000"
"16850","v#00493867","1","5","0.2000"
"16850","v#00524897","0","5","0.0000"
"16850","v#00604807","0","5","0.0000"
"16850","v#00607777","0","5","0.0000"
"16850","v#00623193","0","5","0.0000"
"16850","v#00625042","0","5","0.0000"
"16850","v#00627736","0","5","0.0000"
"16850","v#00627936","0","5","0.0000"
"16850","v#00632077","0","5","0.0000"
"16850","v#01124979","0","5","0.0000"
"16850","v#01223592","0","5","0.0000"
"16850","v#01456213","0","5","0.0000"
"16850","v#01467069","0","5","0.0000"
"16850","v#01467644","0","5","0.0000"
"16850","v#01474694","1","5","0.2000"
"16850","v#01501559","1","5","0.2000"
"16850","v#01562883","0","5","0.0000"
"16850","v#01686625","0","5","0.0000"
"16850","v#01736333","0","5","0.0000"
"16850","v#01743494","0","5","0.0000"
"17146","r#00014775","1","5","0.2000"
"17146","r#00088976","0","5","0.0000"
"17146","r#00175151","0","5","0.0000"
"17146","r#00221822","1","5","0.2000"
"17146","r#00237503","3","5","0.6000"
"17146","r#00463352","3","5","0.6000"
"17146","r#00483337","0","5","0.0000"
"17846","r#00007075","0","5","0.0000"
"17846","r#00010099","1","5","0.2000"
"17846","r#00010997","0","5","0.0000"
"17846","r#00011399","0","5","0.0000"
"17846","r#00011647","0","5","0.0000"
"17846","r#00011960","0","5","0.0000"
"17846","r#00012297","1","5","0.2000"
"17846","r#00012494","0","5","0.0000"
"17846","r#00012661","0","5","0.0000"
"17846","r#00013153","0","5","0.0000"
"17846","r#00013484","0","5","0.0000"
"17846","r#00013750","0","5","0.0000"
"17846","r#00013875","0","5","0.0000"
"17846","r#00014002","0","5","0.0000"
"17846","r#00055480","2","5","0.4000"
"17846","r#00055611","1","5","0.2000"
"17846","r#00149700","1","5","0.2000"
"17846","r#00153689","0","5","0.0000"
"17846","r#00174625","2","5","0.4000"
"17846","r#00193041","2","5","0.4000"
"17846","r#00277636","0","5","0.0000"
"17846","r#00306628","2","5","0.4000"
"18062","n#00246210","2","5","0.4000"
"18062","n#00758285","0","5","0.0000"
"18062","n#00778210","1","5","0.2000"
"18062","n#00778442","2","5","0.4000"
"18062","n#00815560","1","5","0.2000"
"18062","n#03194375","0","5","0.0000"
"18062","n#03731730","0","5","0.0000"
"18062","n#03895418","0","5","0.0000"
"18062","n#03971048","1","5","0.2000"
"18062","n#05367634","2","5","0.4000"
"18062","n#05368274","2","5","0.4000"
"18062","n#05369518","2","5","0.4000"
"18062","n#05463225","2","5","0.4000"
"18062","n#10070254","2","5","0.4000"
"18062","n#10072413","2","5","0.4000"
"18062","n#10342852","2","5","0.4000"
"18062","n#N0001840","0","5","0.0000"
"18179","v#00055849","0","5","0.0000"
"18179","v#00189468","1","5","0.2000"
"18179","v#00190043","0","5","0.0000"
"18179","v#00207831","0","5","0.0000"
"18179","v#00443221","1","5","0.2000"
"18179","v#00459632","0","5","0.0000"
"18179","v#00499281","1","5","0.2000"
"18179","v#00505537","0","5","0.0000"
"18179","v#00506398","0","5","0.0000"
"18179","v#00506658","0","5","0.0000"
"18179","v#00655894","0","5","0.0000"
"18179","v#00944672","0","5","0.0000"
"18179","v#01033090","1","5","0.2000"
"18179","v#01396032","1","5","0.2000"
"18179","v#01507640","0","5","0.0000"
"18179","v#01520955","0","5","0.0000"
"18179","v#01568959","1","5","0.2000"
"18179","v#01578874","0","5","0.0000"
"18179","v#01608448","0","5","0.0000"
"18179","v#01625416","0","5","0.0000"
"18179","v#01656373","0","5","0.0000"
"18179","v#01658906","0","5","0.0000"
"18179","v#01664310","0","5","0.0000"
"18179","v#01689901","0","5","0.0000"
"18179","v#01712330","0","5","0.0000"
"18179","v#01719999","0","5","0.0000"
"18179","v#01720230","0","5","0.0000"
"18179","v#01723410","0","5","0.0000"
"18179","v#01763911","0","5","0.0000"
"18180","v#00027257","0","5","0.0000"
"18180","v#00161730","0","5","0.0000"
"18180","v#00206759","1","5","0.2000"
"18180","v#00457036","0","5","0.0000"
"18180","v#00474001","0","5","0.0000"
"18180","v#00492345","0","5","0.0000"
"18180","v#00499281","1","5","0.2000"
"18180","v#00505872","0","5","0.0000"
"18180","v#00506658","0","5","0.0000"
"18180","v#00670930","0","5","0.0000"
"18180","v#00675986","0","5","0.0000"
"18180","v#00690810","1","5","0.2000"
"18180","v#00698089","0","5","0.0000"
"18180","v#00698219","0","5","0.0000"
"18180","v#00737527","0","5","0.0000"
"18180","v#00788865","0","5","0.0000"
"18180","v#01004644","1","5","0.2000"
"18180","v#01081422","0","5","0.0000"
"18180","v#01096127","0","5","0.0000"
"18180","v#01096237","0","5","0.0000"
"18180","v#01132085","1","5","0.2000"
"18180","v#01132230","0","5","0.0000"
"18180","v#01169752","0","5","0.0000"
"18180","v#01192720","1","5","0.2000"
"18180","v#01524757","0","5","0.0000"
"18180","v#01524852","1","5","0.2000"
"18180","v#01543325","0","5","0.0000"
"18180","v#01556203","0","5","0.0000"
"18180","v#01568959","1","5","0.2000"
"18180","v#01598583","0","5","0.0000"
"18180","v#01625128","1","5","0.2000"
"18180","v#01625416","0","5","0.0000"
"18180","v#01629170","1","5","0.2000"
"18180","v#01632168","1","5","0.2000"
"18180","v#01652914","0","5","0.0000"
"18180","v#01653086","0","5","0.0000"
"18180","v#01653223","0","5","0.0000"
"18180","v#01685223","0","5","0.0000"
"18180","v#01686884","1","5","0.2000"
"18180","v#01712330","0","5","0.0000"
"18613","n#03658987","1","5","0.2000"
"18613","n#03659222","2","5","0.4000"
"18613","n#03682408","1","5","0.2000"
"18613","n#03706170","2","5","0.4000"
"18613","n#03706350","1","5","0.2000"
"18613","n#03706593","1","5","0.2000"
"18613","n#03753565","0","5","0.0000"
"18613","n#03797053","2","5","0.4000"
"18613","n#03862786","2","5","0.4000"
"18613","n#04390854","2","5","0.4000"
"18613","n#05466690","1","5","0.2000"
"18613","n#05604181","1","5","0.2000"
"18613","n#10291206","0","5","0.0000"
"18613","n#10384234","1","5","0.2000"
"18732","v#00187431","0","5","0.0000"
"18732","v#00405932","0","5","0.0000"
"18732","v#00734516","0","5","0.0000"
"18732","v#00786286","1","5","0.2000"
"18732","v#00787073","0","5","0.0000"
"18732","v#00787560","0","5","0.0000"
"18732","v#00793267","1","5","0.2000"
"18732","v#00794578","1","5","0.2000"
"18732","v#00802008","1","5","0.2000"
"18732","v#00813980","1","5","0.2000"
"18732","v#00814298","1","5","0.2000"
"18732","v#00904974","0","5","0.0000"
"18732","v#01077449","0","5","0.0000"
"18732","v#01078056","0","5","0.0000"
"18732","v#01078466","0","5","0.0000"
"18732","v#01114042","0","5","0.0000"
"18732","v#01205301","1","5","0.2000"
"18732","v#01242209","0","5","0.0000"
"18733","v#00187431","0","5","0.0000"
"18733","v#00405932","0","5","0.0000"
"18733","v#00734516","0","5","0.0000"
"18733","v#00786286","1","5","0.2000"
"18733","v#00787073","0","5","0.0000"
"18733","v#00787560","0","5","0.0000"
"18733","v#00793267","1","5","0.2000"
"18733","v#00794578","1","5","0.2000"
"18733","v#00802008","1","5","0.2000"
"18733","v#00813980","1","5","0.2000"
"18733","v#00814298","1","5","0.2000"
"18733","v#00904974","0","5","0.0000"
"18733","v#01077449","0","5","0.0000"
"18733","v#01078056","0","5","0.0000"
"18733","v#01078466","0","5","0.0000"
"18733","v#01114042","0","5","0.0000"
"18733","v#01205301","1","5","0.2000"
"18733","v#01242209","0","5","0.0000"
"18734","v#00033917","0","5","0.0000"
"18734","v#00038574","0","5","0.0000"
"18734","v#00039991","0","5","0.0000"
"18734","v#00041553","0","5","0.0000"
"18734","v#00071198","0","5","0.0000"
"18734","v#00071495","0","5","0.0000"
"18734","v#00450535","0","5","0.0000"
"18734","v#00639232","0","5","0.0000"
"18734","v#00665595","0","5","0.0000"
"18734","v#00942316","0","5","0.0000"
"18734","v#00981851","0","5","0.0000"
"18734","v#01007120","0","5","0.0000"
"18734","v#01102704","0","5","0.0000"
"18734","v#01134616","0","5","0.0000"
"18734","v#01313443","0","5","0.0000"
"18734","v#01421577","0","5","0.0000"
"18734","v#01464775","0","5","0.0000"
"18734","v#01467644","0","5","0.0000"
"18734","v#01470807","0","5","0.0000"
"18734","v#01566906","0","5","0.0000"
"18734","v#01574057","0","5","0.0000"
"18734","v#01574273","0","5","0.0000"
"18734","v#01716569","0","5","0.0000"
"18734","v#01728504","0","5","0.0000"
"18734","v#01794776","0","5","0.0000"
"18734","v#01795608","0","5","0.0000"
"18734","v#01842330","0","5","0.0000"
"18734","v#01890772","0","5","0.0000"
"18735","v#00039991","0","5","0.0000"
"18735","v#00369654","0","5","0.0000"
"18735","v#00484458","0","5","0.0000"
"18735","v#00655737","0","5","0.0000"
"18735","v#00657821","0","5","0.0000"
"18735","v#00662608","0","5","0.0000"
"18735","v#00669510","0","5","0.0000"
"18735","v#00669723","0","5","0.0000"
"18735","v#00695426","0","5","0.0000"
"18735","v#00720303","0","5","0.0000"
"18735","v#00721002","0","5","0.0000"
"18735","v#00722372","0","5","0.0000"
"18735","v#00985935","0","5","0.0000"
"18735","v#01529125","0","5","0.0000"
"18735","v#01568149","0","5","0.0000"
"18735","v#01580628","0","5","0.0000"
"18735","v#01611162","0","5","0.0000"
"18735","v#01689594","0","5","0.0000"
"18735","v#01706176","0","5","0.0000"
"18735","v#01739567","0","5","0.0000"
"18735","v#01739816","0","5","0.0000"
"18736","v#00438616","0","5","0.0000"
"18736","v#00482838","0","5","0.0000"
"18736","v#00488280","0","5","0.0000"
"18736","v#00506398","0","5","0.0000"
"18736","v#00557342","0","5","0.0000"
"18736","v#00558050","0","5","0.0000"
"18736","v#00632077","0","5","0.0000"
"18736","v#00644776","0","5","0.0000"
"18736","v#00645239","0","5","0.0000"
"18736","v#00645379","0","5","0.0000"
"18736","v#00645935","0","5","0.0000"
"18736","v#00654101","0","5","0.0000"
"18736","v#00655737","0","5","0.0000"
"18736","v#00682542","0","5","0.0000"
"18736","v#00683308","0","5","0.0000"
"18736","v#00683704","0","5","0.0000"
"18736","v#00689221","0","5","0.0000"
"18736","v#01192426","0","5","0.0000"
"18736","v#01193001","0","5","0.0000"
"18736","v#01463238","0","5","0.0000"
"18736","v#01665229","0","5","0.0000"
"18736","v#01674645","0","5","0.0000"
"18736","v#01674865","0","5","0.0000"
"18736","v#01825574","0","5","0.0000"
"18736","v#01863478","0","5","0.0000"
"18737","v#00370007","0","5","0.0000"
"18737","v#00523422","0","5","0.0000"
"18737","v#01130277","0","5","0.0000"
"18737","v#01427285","0","5","0.0000"
"18738","v#00063646","0","5","0.0000"
"18738","v#00303326","0","5","0.0000"
"18738","v#00546749","0","5","0.0000"
"18738","v#00547843","0","5","0.0000"
"18738","v#00757114","0","5","0.0000"
"18738","v#00994693","0","5","0.0000"
"18738","v#01114991","0","5","0.0000"
"18738","v#01119839","0","5","0.0000"
"18738","v#01120116","0","5","0.0000"
"18738","v#01189395","0","5","0.0000"
"18738","v#01197357","0","5","0.0000"
"18738","v#01197536","0","5","0.0000"
"18738","v#01261992","0","5","0.0000"
"18738","v#01465746","0","5","0.0000"
"18738","v#01475713","0","5","0.0000"
"18738","v#01566906","0","5","0.0000"
"18738","v#01582922","0","5","0.0000"
"18738","v#01597666","0","5","0.0000"
"18738","v#01787648","0","5","0.0000"
"18738","v#01844178","0","5","0.0000"
"18739","v#00027257","0","5","0.0000"
"18739","v#00039431","0","5","0.0000"
"18739","v#00204190","0","5","0.0000"
"18739","v#00206040","0","5","0.0000"
"18739","v#00206314","0","5","0.0000"
"18739","v#00282202","0","5","0.0000"
"18739","v#00283235","0","5","0.0000"
"18739","v#00309086","0","5","0.0000"
"18739","v#00454083","0","5","0.0000"
"18739","v#00473111","0","5","0.0000"
"18739","v#00641405","0","5","0.0000"
"18739","v#00720420","0","5","0.0000"
"18739","v#00756071","0","5","0.0000"
"18739","v#00850640","0","5","0.0000"
"18739","v#01026409","0","5","0.0000"
"18739","v#01052558","0","5","0.0000"
"18739","v#01079342","0","5","0.0000"
"18739","v#01107267","0","5","0.0000"
"18739","v#01119738","0","5","0.0000"
"18739","v#01169752","0","5","0.0000"
"18739","v#01173148","0","5","0.0000"
"18739","v#01341197","0","5","0.0000"
"18739","v#01598583","0","5","0.0000"
"18739","v#01632168","0","5","0.0000"
"18739","v#01686884","0","5","0.0000"
"18740","v#00003335","0","5","0.0000"
"18740","v#00409976","0","5","0.0000"
"18740","v#00461087","0","5","0.0000"
"18740","v#00468967","0","5","0.0000"
"18740","v#00499909","0","5","0.0000"
"18740","v#00558050","0","5","0.0000"
"18740","v#00599940","0","5","0.0000"
"18740","v#00766986","0","5","0.0000"
"18740","v#00782800","0","5","0.0000"
"18740","v#00820239","0","5","0.0000"
"18740","v#00828539","0","5","0.0000"
"18740","v#00828871","0","5","0.0000"
"18740","v#00889308","0","5","0.0000"
"18740","v#00911263","0","5","0.0000"
"18740","v#01102704","0","5","0.0000"
"18740","v#01185771","0","5","0.0000"
"18740","v#01210323","0","5","0.0000"
"18740","v#01236227","0","5","0.0000"
"18740","v#01269947","0","5","0.0000"
"18740","v#01279964","0","5","0.0000"
"18740","v#01340520","0","5","0.0000"
"18740","v#01508689","0","5","0.0000"
"18740","v#01560310","0","5","0.0000"
"18740","v#01560555","0","5","0.0000"
"18740","v#01574273","0","5","0.0000"
"18740","v#01663326","0","5","0.0000"
"18740","v#01670207","0","5","0.0000"
"18740","v#01702479","0","5","0.0000"
"18740","v#01711244","0","5","0.0000"
"18740","v#01804760","0","5","0.0000"
"18740","v#01808210","0","5","0.0000"
"18740","v#01826205","0","5","0.0000"
"18740","v#01829600","0","5","0.0000"
"18740","v#01830535","0","5","0.0000"
"18740","v#01842330","0","5","0.0000"
"18740","v#01842620","0","5","0.0000"
"18740","v#01847498","0","5","0.0000"
"18740","v#01870273","0","5","0.0000"
"18740","v#01881191","0","5","0.0000"
"18741","v#00187431","0","5","0.0000"
"18741","v#00405932","0","5","0.0000"
"18741","v#00734516","0","5","0.0000"
"18741","v#00786286","0","5","0.0000"
"18741","v#00787073","0","5","0.0000"
"18741","v#00787560","0","5","0.0000"
"18741","v#00793267","0","5","0.0000"
"18741","v#00794578","0","5","0.0000"
"18741","v#00802008","0","5","0.0000"
"18741","v#00813980","0","5","0.0000"
"18741","v#00814298","0","5","0.0000"
"18741","v#00904974","0","5","0.0000"
"18741","v#01077449","0","5","0.0000"
"18741","v#01078056","0","5","0.0000"
"18741","v#01078466","0","5","0.0000"
"18741","v#01114042","0","5","0.0000"
"18741","v#01205301","0","5","0.0000"
"18741","v#01242209","0","5","0.0000"
"19466","r#00016468","0","5","0.0000"
"19466","r#00026464","0","5","0.0000"
"19466","r#00026875","1","5","0.2000"
"19466","r#00026998","1","5","0.2000"
"19466","r#00027278","0","5","0.0000"
"19466","r#00030373","1","5","0.2000"
"19466","r#00046129","0","5","0.0000"
"19466","r#00461123","0","5","0.0000"
"19660","a#00609374","0","5","0.0000"
"19660","a#00671013","0","5","0.0000"
"19660","a#00713912","0","5","0.0000"
"19660","a#00761198","0","5","0.0000"
"19660","a#00944057","0","5","0.0000"
"19660","a#01003321","0","5","0.0000"
"19660","a#01142322","0","5","0.0000"
"19660","a#01153628","0","5","0.0000"
"19660","a#01154473","0","5","0.0000"
"19660","a#01156609","0","5","0.0000"
"19660","a#01159358","0","5","0.0000"
"19660","a#01160343","0","5","0.0000"
"19660","a#01162278","0","5","0.0000"
"19660","a#01175863","0","5","0.0000"
"19660","a#01230556","0","5","0.0000"
"19660","a#01231908","0","5","0.0000"
"19660","a#01243658","0","5","0.0000"
"19660","a#01435828","0","5","0.0000"
"19660","a#01530980","0","5","0.0000"
"19660","a#01531409","0","5","0.0000"
"19660","a#01533758","0","5","0.0000"
"19660","a#01787403","0","5","0.0000"
"19660","a#01861920","0","5","0.0000"
"19660","a#01946569","0","5","0.0000"
"19660","a#02228043","0","5","0.0000"
"19660","a#02273366","0","5","0.0000"
"19660","a#02353726","0","5","0.0000"
"19747","n#00469856","0","5","0.0000"
"19747","n#00765977","0","5","0.0000"
"19747","n#02397245","0","5","0.0000"
"19747","n#02397742","0","5","0.0000"
"19747","n#02397914","0","5","0.0000"
"19747","n#02399553","0","5","0.0000"
"19747","n#03315097","0","5","0.0000"
"19747","n#04068007","0","5","0.0000"
"19747","n#04087526","0","5","0.0000"
"19747","n#04395690","0","5","0.0000"
"19747","n#04481649","0","5","0.0000"
"19747","n#04483764","0","5","0.0000"
"19747","n#04484449","0","5","0.0000"
"19747","n#04484702","0","5","0.0000"
"19747","n#04484940","0","5","0.0000"
"19747","n#04549495","0","5","0.0000"
"19747","n#04559362","0","5","0.0000"
"19747","n#04613140","0","5","0.0000"
"19747","n#04762523","0","5","0.0000"
"19747","n#04906050","0","5","0.0000"
"19747","n#04986494","0","5","0.0000"
"19747","n#05003120","0","5","0.0000"
"19747","n#05003239","0","5","0.0000"
"19747","n#05081510","0","5","0.0000"
"19747","n#05395080","0","5","0.0000"
"19747","n#05448971","0","5","0.0000"
"19747","n#06671301","0","5","0.0000"
"19747","n#07142349","0","5","0.0000"
"19747","n#07149819","0","5","0.0000"
"19747","n#07618819","0","5","0.0000"
"19747","n#09913641","0","5","0.0000"
"19747","n#10047274","0","5","0.0000"
"19747","n#10095866","0","5","0.0000"
"19747","n#N0000563","0","5","0.0000"
"19748","n#00263204","0","5","0.0000"
"19748","n#00425600","0","5","0.0000"
"19748","n#00546046","0","5","0.0000"
"19748","n#00577745","0","5","0.0000"
"19748","n#00658528","0","5","0.0000"
"19748","n#02498378","0","5","0.0000"
"19748","n#02557306","0","5","0.0000"
"19748","n#03007566","0","5","0.0000"
"19748","n#03229727","0","5","0.0000"
"19748","n#03530203","0","5","0.0000"
"19748","n#03727571","0","5","0.0000"
"19748","n#03729592","0","5","0.0000"
"19748","n#04381416","0","5","0.0000"
"19748","n#04456182","0","5","0.0000"
"19748","n#04501544","0","5","0.0000"
"19748","n#04527384","0","5","0.0000"
"19748","n#04527685","0","5","0.0000"
"19748","n#04536390","0","5","0.0000"
"19748","n#04549495","0","5","0.0000"
"19748","n#04554317","0","5","0.0000"
"19748","n#04559362","0","5","0.0000"
"19748","n#04560437","0","5","0.0000"
"19748","n#04560561","0","5","0.0000"
"19748","n#04787636","0","5","0.0000"
"19748","n#04818256","0","5","0.0000"
"19748","n#04882005","0","5","0.0000"
"19748","n#05005578","0","5","0.0000"
"19748","n#06265498","0","5","0.0000"
"19748","n#06339699","0","5","0.0000"
"19748","n#07393866","0","5","0.0000"
"19748","n#07415419","0","5","0.0000"
"19748","n#07415674","0","5","0.0000"
"19748","n#09698499","0","5","0.0000"
"19824","v#00035494","0","5","0.0000"
"19824","v#00051279","0","5","0.0000"
"19824","v#00052402","0","5","0.0000"
"19824","v#00133245","0","5","0.0000"
"19824","v#00133485","0","5","0.0000"
"19824","v#00133611","0","5","0.0000"
"19824","v#00133722","0","5","0.0000"
"19824","v#00133822","0","5","0.0000"
"19824","v#00149082","0","5","0.0000"
"19824","v#00149731","0","5","0.0000"
"19824","v#00152756","0","5","0.0000"
"19824","v#00153724","0","5","0.0000"
